GameKey,SeasonType,Season,Week,Date,AwayTeam,HomeTeam,AwayScore,HomeScore,Channel,PointSpread,OverUnder,Quarter,TimeRemaining,Possession,Down,Distance,YardLine,YardLineTerritory,RedZone,AwayScoreQuarter1,AwayScoreQuarter2,AwayScoreQuarter3,AwayScoreQuarter4,AwayScoreOvertime,HomeScoreQuarter1,HomeScoreQuarter2,HomeScoreQuarter3,HomeScoreQuarter4,HomeScoreOvertime,HasStarted,IsInProgress,IsOver,Has1stQuarterStarted,Has2ndQuarterStarted,Has3rdQuarterStarted,Has4thQuarterStarted,IsOvertime,DownAndDistance,QuarterDescription,StadiumID,LastUpdated,GeoLat,GeoLong,ForecastTempLow,ForecastTempHigh,ForecastDescription,ForecastWindChill,ForecastWindSpeed,AwayTeamMoneyLine,HomeTeamMoneyLine,Canceled,Closed,LastPlay,Day,DateTime,AwayTeamID,HomeTeamID,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,PointSpreadAwayTeamMoneyLine,PointSpreadHomeTeamMoneyLine,ScoreID,Status,GameEndDateTime,HomeRotationNumber,AwayRotationNumber,NeutralVenue,RefereeID,OverPayout,UnderPayout,HomeTimeouts,AwayTimeouts,DateTimeUTC,Attendance,IsClosed,StadiumDetails
202510514,1,2025,5,2025-10-05T13:00:00,LV,IND,16,66,FOX,-12.4,77.1,F,,,,Scrambled,,,,8,0,0,8,0,0,33,33,0,0,True,False,True,True,True,True,True,False,,Final,9,2025-10-07T22:57:28,,,62,64,Clear Sky,64,6,462,-585,False,True,Scrambled,2025-10-05T00:00:00,2025-10-05T13:00:00,25,14,19133,25,14,-196,-169,19133,Final,2025-10-05T15:56:13,775,774,False,59,-187,-177,,,2025-10-05T17:00:00,64955,True,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202510522,1,2025,5,2025-10-05T13:00:00,NYG,NO,23,43,CBS,-4.1,68.8,F,,,,Scrambled,,,,12,12,0,0,0,8,22,8,12,0,True,False,True,True,True,True,True,False,,Final,27,2025-10-07T22:57:28,,,74,76,Broken Clouds,76,7,187,-222,False,True,Scrambled,2025-10-05T00:00:00,2025-10-05T13:00:00,23,22,19134,23,22,-186,-179,19134,Final,2025-10-05T16:08:48,782,780,False,32,-189,-179,,,2025-10-05T17:00:00,70008,True,"{'StadiumID': 27, 'Name': 'Caesars Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202510524,1,2025,5,2025-10-05T13:00:00,DAL,NYJ,61,36,FOX,-2.5,77.9,F,,,,Scrambled,,,,8,33,12,12,0,8,0,8,27,0,True,False,True,True,True,True,True,False,,Final,3,2025-10-07T22:57:28,,,61,66,Clear Sky,66,5,176,-207,False,True,Scrambled,2025-10-05T00:00:00,2025-10-05T13:00:00,9,24,19135,9,24,-184,-182,19135,Final,2025-10-05T16:14:21,772,771,False,125,-181,-179,,,2025-10-05T17:00:00,81738,True,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202510526,1,2025,5,2025-10-05T13:00:00,DEN,PHI,35,28,CBS,-6.6,72.9,F,,,,Scrambled,,,,8,0,0,30,0,8,12,12,0,0,True,False,True,True,True,True,True,False,,Final,18,2025-10-07T22:57:28,,,60,62,Clear Sky,62,4,303,-365,False,True,Scrambled,2025-10-05T00:00:00,2025-10-05T13:00:00,10,26,19136,10,26,-181,-182,19136,Final,2025-10-05T16:22:27,779,777,False,47,-184,-184,,,2025-10-05T17:00:00,69879,True,"{'StadiumID': 18, 'Name': 'Lincoln Financial Field', 'City': 'Philadelphia', 'State': 'PA', 'Country': 'USA', 'Capacity': 67594, 'PlayingSurface': 'Grass', 'GeoLat': 39.900833, 'GeoLong': -75.167469, 'Type': 'Outdoor'}"
202510501,1,2025,5,2025-10-05T16:05:00,TEN,ARI,36,35,CBS,-12.4,68.8,F,,,,Scrambled,,,,8,8,0,27,0,23,12,0,0,0,True,False,True,True,True,True,True,False,,Final,29,2025-10-07T22:57:28,,,72,74,Clear Sky,74,4,562,-724,False,True,Scrambled,2025-10-05T00:00:00,2025-10-05T16:05:00,34,1,19137,34,1,-179,-186,19137,Final,2025-10-05T19:19:09,789,787,False,101,-182,-182,,,2025-10-05T20:05:00,64280,True,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
202510530,1,2025,5,2025-10-05T16:05:00,TB,SEA,63,58,CBS,-5.8,73.7,F,,,,Scrambled,,,,8,17,25,17,0,0,12,23,23,0,True,False,True,True,True,True,True,False,,Final,31,2025-10-07T22:57:28,,,51,53,Clear Sky,53,4,273,-323,False,True,Scrambled,2025-10-05T00:00:00,2025-10-05T16:05:00,33,30,19138,33,30,-181,-184,19138,Final,2025-10-05T19:01:38,792,790,False,119,-184,-182,,,2025-10-05T20:05:00,68804,True,"{'StadiumID': 31, 'Name': 'Lumen Field', 'City': 'Seattle', 'State': 'WA', 'Country': 'USA', 'Capacity': 68740, 'PlayingSurface': 'Artificial', 'GeoLat': 47.5952, 'GeoLong': -122.331625, 'Type': 'Outdoor'}"
202510507,1,2025,5,2025-10-05T16:25:00,DET,CIN,61,40,FOX,15.7,81.2,F,,,,Scrambled,,,,12,12,23,15,0,0,8,0,35,0,True,False,True,True,True,True,True,False,,Final,5,2025-10-07T22:57:28,,,62,64,Clear Sky,64,4,-901,671,False,True,Scrambled,2025-10-05T00:00:00,2025-10-05T16:25:00,11,7,19139,11,7,-189,-177,19139,Final,2025-10-05T19:28:22,795,794,False,23,-182,-186,,,2025-10-05T20:25:00,66115,True,"{'StadiumID': 5, 'Name': 'Paycor Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65515, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202510529,1,2025,5,2025-10-05T16:25:00,WAS,LAC,45,17,FOX,-5.0,79.5,F,,,,Scrambled,,,,0,17,17,12,0,17,0,0,0,0,True,False,True,True,True,True,True,False,,Final,54,2025-10-07T22:57:28,,,63,64,Clear Sky,64,4,235,-277,False,True,Scrambled,2025-10-05T00:00:00,2025-10-05T16:25:00,35,29,19140,35,29,-182,-182,19140,Final,2025-10-05T19:22:52,799,797,False,53,-181,-184,,,2025-10-05T20:25:00,71021,True,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202510504,1,2025,5,2025-10-05T20:20:00,NE,BUF,38,33,NBC,-12.4,82.0,F,,,,Scrambled,,,,8,8,12,17,0,0,8,12,17,0,True,False,True,True,True,True,True,False,,Final,1,2025-10-07T22:57:28,,,61,63,Clear Sky,63,8,568,-722,False,True,Scrambled,2025-10-05T00:00:00,2025-10-05T20:20:00,21,4,19141,21,4,-181,-184,19141,Final,2025-10-05T23:28:26,802,800,False,51,-184,-184,,,2025-10-06T00:20:00,70802,True,"{'StadiumID': 1, 'Name': 'Highmark Stadium', 'City': 'Orchard Park', 'State': 'NY', 'Country': 'USA', 'Capacity': 71608, 'PlayingSurface': 'Artificial', 'GeoLat': 42.773758, 'GeoLong': -78.786837, 'Type': 'Outdoor'}"
202510515,1,2025,5,2025-10-06T20:15:00,KC,JAX,46,51,ABC,9.6,75.4,F,,,,Scrambled,,,,12,12,0,23,0,0,12,23,17,0,True,False,True,True,True,True,True,False,,Final,10,2025-10-07T22:57:28,,,75,76,Light Rain,76,6,-326,273,False,True,Scrambled,2025-10-06T00:00:00,2025-10-06T20:15:00,16,15,19142,16,15,-172,-191,19142,Final,2025-10-06T23:15:55,805,804,False,94,-184,-181,,,2025-10-07T00:15:00,69329,True,"{'StadiumID': 10, 'Name': 'EverBank Stadium', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67814, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
202510623,1,2025,6,2025-10-09T20:15:00,PHI,NYG,28,56,AMZN,12.4,67.1,F,,,,Scrambled,,,,17,12,0,0,0,22,12,12,12,0,True,False,True,True,True,True,True,False,,Final,3,2025-10-14T22:54:47,,,50,52,Clear Sky,50,5,-673,525,False,True,Scrambled,2025-10-09T00:00:00,2025-10-09T20:15:00,26,23,19143,26,23,-174,-189,19143,Final,2025-10-09T23:15:59,176,174,False,10,-189,-177,,,2025-10-10T00:15:00,81564,True,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202510624,1,2025,6,2025-10-12T09:30:00,DEN,NYJ,22,18,NFLN,11.6,72.1,F,,,,Scrambled,,,,17,0,0,8,0,16,0,14,0,0,True,False,True,True,True,True,True,False,,Final,47,2025-10-14T22:54:47,,,55,55,Overcast Clouds,55,6,-605,479,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T09:30:00,10,24,19048,10,24,-174,-189,19048,Final,2025-10-12T12:34:56,418,416,True,24,-184,-181,,,2025-10-12T13:30:00,61155,True,"{'StadiumID': 47, 'Name': 'Tottenham Hotspur Stadium', 'City': 'London', 'State': None, 'Country': 'UK', 'Capacity': 62062, 'PlayingSurface': 'Artificial', 'GeoLat': 51.604444, 'GeoLong': -0.066389, 'Type': 'Outdoor'}"
202510603,1,2025,6,2025-10-12T13:00:00,LAR,BAL,28,8,FOX,11.6,72.1,F,,,,Scrambled,,,,0,8,23,0,0,8,0,0,0,0,True,False,True,True,True,True,True,False,,Final,7,2025-10-14T22:54:47,,,59,59,Light Rain,59,15,-550,442,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T13:00:00,32,3,19144,32,3,-174,-192,19144,Final,2025-10-12T15:52:48,428,426,False,59,-189,-176,,,2025-10-12T17:00:00,70055,True,"{'StadiumID': 7, 'Name': 'M&T Bank Stadium', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'Capacity': 71008, 'PlayingSurface': 'Grass', 'GeoLat': 39.278056, 'GeoLong': -76.622778, 'Type': 'Outdoor'}"
202510605,1,2025,6,2025-10-12T13:00:00,DAL,CAR,45,50,FOX,8.2,77.1,F,,,,Scrambled,,,,8,23,12,8,0,8,17,12,17,0,True,False,True,True,True,True,True,False,,Final,26,2025-10-14T22:54:47,,,62,62,Overcast Clouds,62,10,-267,225,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T13:00:00,9,5,19145,9,5,-174,-192,19145,Final,2025-10-12T16:04:27,434,432,False,53,-186,-181,,,2025-10-12T17:00:00,71619,True,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 74867, 'PlayingSurface': 'Artificial', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
202510614,1,2025,6,2025-10-12T13:00:00,ARI,IND,45,51,FOX,-13.3,77.1,F,,,,Scrambled,,,,12,8,23,8,0,12,12,8,23,0,True,False,True,True,True,True,True,False,,Final,9,2025-10-14T22:54:47,,,54,54,Clear Sky,54,4,558,-719,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T13:00:00,1,14,19146,1,14,-177,-191,19146,Final,2025-10-12T16:06:02,424,423,False,51,-177,-184,,,2025-10-12T17:00:00,65523,True,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202510615,1,2025,6,2025-10-12T13:00:00,SEA,JAX,33,20,FOX,2.7,78.7,F,,,,Scrambled,,,,0,22,12,0,0,16,0,0,16,0,True,False,True,True,True,True,True,False,,Final,10,2025-10-14T22:54:47,,,67,68,Overcast Clouds,68,3,-191,-172,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T13:00:00,30,15,19147,30,15,-181,-186,19147,Final,2025-10-12T16:06:16,431,429,False,66,-179,-184,,,2025-10-12T17:00:00,61056,True,"{'StadiumID': 10, 'Name': 'EverBank Stadium', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67814, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
202510619,1,2025,6,2025-10-12T13:00:00,LAC,MIA,48,45,CBS,9.6,75.4,F,,,,Scrambled,,,,16,8,23,16,0,12,16,0,23,0,True,False,True,True,True,True,True,False,,Final,2,2025-10-14T22:54:47,,,74,75,Broken Clouds,74,7,-316,268,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T13:00:00,29,19,19148,29,19,-172,-191,19148,Final,2025-10-12T16:01:46,437,436,False,112,-181,-181,,,2025-10-12T17:00:00,65592,True,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 64767, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202510622,1,2025,6,2025-10-12T13:00:00,NE,NO,41,31,CBS,9.6,76.2,F,,,,Scrambled,,,,23,13,8,0,0,16,17,0,8,0,True,False,True,True,True,True,True,False,,Final,27,2025-10-14T22:54:47,,,65,67,Clear Sky,67,5,-307,255,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T13:00:00,21,22,19153,21,22,-172,-196,19153,Final,2025-10-12T16:04:56,447,446,False,47,-181,-186,,,2025-10-12T17:00:00,70042,True,"{'StadiumID': 27, 'Name': 'Caesars Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202510628,1,2025,6,2025-10-12T13:00:00,CLE,PIT,15,38,CBS,-10.8,63.0,F,,,,Scrambled,,,,0,8,8,8,0,8,16,12,12,0,True,False,True,True,True,True,True,False,,Final,8,2025-10-14T22:54:47,,,51,54,Clear Sky,54,5,399,-487,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T13:00:00,8,28,19149,8,28,-184,-177,19149,Final,2025-10-12T16:19:28,421,419,False,110,-184,-181,,,2025-10-12T17:00:00,66738,True,"{'StadiumID': 8, 'Name': 'Acrisure Stadium', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 68400, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202510625,1,2025,6,2025-10-12T16:05:00,TEN,LV,17,33,FOX,-5.8,68.8,F,,,,Scrambled,,,,0,0,8,12,0,8,12,12,8,0,True,False,True,True,True,True,True,False,,Final,53,2025-10-14T22:54:47,,,66,66,Clear Sky,66,4,273,-323,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T16:05:00,34,25,19151,34,25,-179,-184,19151,Final,2025-10-12T18:56:29,444,442,False,23,-186,-182,,,2025-10-12T20:05:00,61981,True,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Las Vegas', 'State': 'NV', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
202510612,1,2025,6,2025-10-12T16:25:00,CIN,GB,30,45,CBS,-23.2,73.7,F,,,,Scrambled,,,,0,0,12,18,0,0,17,0,28,0,True,False,True,True,True,True,True,False,,Final,22,2025-10-14T22:54:47,,,58,58,Scattered Clouds,58,9,1135,-1795,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T16:25:00,7,12,19152,7,12,-181,-182,19152,Final,2025-10-12T19:17:15,451,449,False,1,-186,-181,,,2025-10-12T20:25:00,78277,True,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 81441, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202510633,1,2025,6,2025-10-12T16:25:00,SF,TB,31,50,CBS,-5.8,77.9,F,,,,Scrambled,,,,8,22,8,0,0,12,22,12,8,0,True,False,True,True,True,True,True,False,,Final,24,2025-10-14T22:54:47,,,69,71,Few Clouds,69,6,260,-308,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T16:25:00,31,33,19150,31,33,-187,-176,19150,Final,2025-10-12T19:22:11,441,439,False,94,-181,-186,,,2025-10-12T20:25:00,62411,True,"{'StadiumID': 24, 'Name': 'Raymond James Stadium', 'City': 'Tampa Bay', 'State': 'FL', 'Country': 'USA', 'Capacity': 69218, 'PlayingSurface': 'Grass', 'GeoLat': 27.975833, 'GeoLong': -82.503333, 'Type': 'Outdoor'}"
202510616,1,2025,6,2025-10-12T20:20:00,DET,KC,28,50,NBC,-4.1,85.3,F,,,,Scrambled,,,,8,12,0,12,0,16,12,12,17,0,True,False,True,True,True,True,True,False,,Final,15,2025-10-14T22:54:47,,,76,77,Overcast Clouds,77,13,207,-245,False,True,Scrambled,2025-10-12T00:00:00,2025-10-12T20:20:00,11,16,19154,11,16,-169,-196,19154,Final,2025-10-12T23:09:32,454,452,False,119,-182,-184,,,2025-10-13T00:20:00,73543,True,"{'StadiumID': 15, 'Name': 'Arrowhead Stadium', 'City': 'Kansas City', 'State': 'MO', 'Country': 'USA', 'Capacity': 76416, 'PlayingSurface': 'Grass', 'GeoLat': 39.048889, 'GeoLong': -94.483889, 'Type': 'Outdoor'}"
202510602,1,2025,6,2025-10-13T19:15:00,BUF,ATL,23,40,ESPN,9.6,82.0,F,,,,Scrambled,,,,12,0,12,0,0,23,12,0,8,0,True,False,True,True,True,True,True,False,,Final,45,2025-10-14T22:54:47,,,59,65,Clear Sky,65,4,-333,280,False,True,Scrambled,2025-10-13T00:00:00,2025-10-13T19:15:00,4,2,19155,4,2,-181,-181,19155,Final,2025-10-13T22:23:27,457,456,False,101,-182,-182,,,2025-10-13T23:15:00,72067,True,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202510635,1,2025,6,2025-10-13T20:15:00,CHI,WAS,41,40,ABC,-9.1,81.2,F,,,,Scrambled,,,,16,12,8,15,0,0,12,17,12,0,True,False,True,True,True,True,True,False,,Final,19,2025-10-14T22:54:47,,,55,55,Light Rain,55,12,346,-418,False,True,Scrambled,2025-10-13T00:00:00,2025-10-13T20:15:00,6,35,19156,6,35,-182,-182,19156,Final,2025-10-13T23:20:24,461,459,False,125,-184,-182,,,2025-10-14T00:15:00,64457,True,"{'StadiumID': 19, 'Name': 'Northwest Stadium', 'City': 'Landover', 'State': 'MD', 'Country': 'USA', 'Capacity': 62000, 'PlayingSurface': 'Grass', 'GeoLat': 38.907778, 'GeoLong': -76.864444, 'Type': 'Outdoor'}"
202510707,1,2025,7,2025-10-16T20:15:00,PIT,CIN,51,55,AMZN,15.1,73.7,F,,,,Scrambled,,,,12,8,12,23,0,0,28,8,22,0,True,False,True,True,True,True,True,False,,Final,5,2025-10-21T22:55:19,,,52,52,Clear Sky,52,4,-403,336,False,True,Scrambled,2025-10-16T00:00:00,2025-10-16T20:15:00,28,7,19157,28,7,-182,-181,19157,Final,2025-10-16T23:29:11,517,515,False,66,-187,-179,,,2025-10-17T00:15:00,66569,True,"{'StadiumID': 5, 'Name': 'Paycor Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65515, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202510715,1,2025,7,2025-10-19T09:30:00,LAR,JAX,58,12,NFLN,8.2,73.7,F,,,,Scrambled,,,,23,12,0,23,0,0,0,0,12,0,True,False,True,True,True,True,True,False,,Final,33,2025-10-21T22:55:19,,,55,56,Light Rain,55,10,-282,237,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T09:30:00,32,15,19049,32,15,-189,-172,19049,Final,2025-10-19T12:50:28,749,747,True,47,-179,-189,,,2025-10-19T13:30:00,86152,True,"{'StadiumID': 33, 'Name': 'Wembley Stadium', 'City': 'London', 'State': None, 'Country': 'UK', 'Capacity': 86000, 'PlayingSurface': 'Grass', 'GeoLat': 51.555833, 'GeoLong': -0.279722, 'Type': 'RetractableDome'}"
202510706,1,2025,7,2025-10-19T13:00:00,NO,CHI,23,43,FOX,-5.8,72.1,F,,,,Scrambled,,,,0,12,12,0,0,8,28,8,8,0,True,False,True,True,True,True,True,False,,Final,20,2025-10-21T22:55:19,,,48,49,Clear Sky,45,9,295,-353,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T13:00:00,22,6,19158,22,6,-176,-191,19158,Final,2025-10-19T15:59:39,762,761,False,76,-182,-182,,,2025-10-19T17:00:00,58102,True,"{'StadiumID': 20, 'Name': 'Soldier Field', 'City': 'Chicago', 'State': 'IL', 'Country': 'USA', 'Capacity': 61500, 'PlayingSurface': 'Grass', 'GeoLat': 41.86232, 'GeoLong': -87.616699, 'Type': 'Outdoor'}"
202510708,1,2025,7,2025-10-19T13:00:00,MIA,CLE,16,51,CBS,-4.1,57.2,F,,,,Scrambled,,,,0,16,0,0,0,8,23,12,12,0,True,False,True,True,True,True,True,False,,Final,6,2025-10-21T22:55:19,,,51,52,Moderate Rain,51,21,197,-232,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T13:00:00,19,8,19159,19,8,-179,-187,19159,Final,2025-10-19T16:02:55,756,754,False,51,-186,-179,,,2025-10-19T17:00:00,63762,True,"{'StadiumID': 6, 'Name': 'Huntington Bank Field', 'City': 'Cleveland', 'State': 'OH', 'Country': 'USA', 'Capacity': 67431, 'PlayingSurface': 'Grass', 'GeoLat': 41.506111, 'GeoLong': -81.699444, 'Type': 'Outdoor'}"
202510716,1,2025,7,2025-10-19T13:00:00,LV,KC,0,51,CBS,-21.5,73.7,F,,,,Scrambled,,,,0,0,0,0,0,12,23,17,0,0,True,False,True,True,True,True,True,False,,Final,15,2025-10-21T22:55:19,,,52,53,Clear Sky,52,11,948,-1369,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T13:00:00,25,16,19160,25,16,-184,-181,19160,Final,2025-10-19T15:44:27,752,751,False,10,-182,-184,,,2025-10-19T17:00:00,73584,True,"{'StadiumID': 15, 'Name': 'Arrowhead Stadium', 'City': 'Kansas City', 'State': 'MO', 'Country': 'USA', 'Capacity': 76416, 'PlayingSurface': 'Grass', 'GeoLat': 39.048889, 'GeoLong': -94.483889, 'Type': 'Outdoor'}"
202510720,1,2025,7,2025-10-19T13:00:00,PHI,MIN,46,36,FOX,6.9,72.1,F,,,,Scrambled,,,,12,12,12,12,0,8,8,17,16,0,True,False,True,True,True,True,True,False,,Final,42,2025-10-21T22:55:19,,,45,45,Clear Sky,42,6,-230,194,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T13:00:00,26,20,19161,26,20,-182,-182,19161,Final,2025-10-19T16:09:23,766,764,False,112,-189,-177,,,2025-10-19T17:00:00,66899,True,"{'StadiumID': 42, 'Name': 'U.S. Bank Stadium', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'Capacity': 66655, 'PlayingSurface': 'Artificial', 'GeoLat': 44.974288, 'GeoLong': -93.258, 'Type': 'Dome'}"
202510724,1,2025,7,2025-10-19T13:00:00,CAR,NYJ,22,16,FOX,-0.8,66.3,F,,,,Scrambled,,,,8,12,8,0,0,0,8,0,8,0,True,False,True,True,True,True,True,False,,Final,3,2025-10-21T22:55:19,,,66,66,Light Rain,66,16,-179,-182,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T13:00:00,5,24,19162,5,24,-181,-187,19162,Final,2025-10-19T16:07:58,769,767,False,94,-181,-182,,,2025-10-19T17:00:00,71047,True,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202510734,1,2025,7,2025-10-19T13:00:00,NE,TEN,51,22,CBS,10.8,67.9,F,,,,Scrambled,,,,8,23,23,0,0,17,8,0,0,0,True,False,True,True,True,True,True,False,,Final,12,2025-10-21T22:55:19,,,48,49,Clear Sky,49,3,-482,393,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T13:00:00,21,34,19163,21,34,-177,-189,19163,Final,2025-10-19T15:45:38,759,757,False,119,-179,-181,,,2025-10-19T17:00:00,67410,True,"{'StadiumID': 12, 'Name': 'Nissan Stadium', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'Capacity': 69143, 'PlayingSurface': 'Grass', 'GeoLat': 36.166389, 'GeoLong': -86.771389, 'Type': 'Outdoor'}"
202510710,1,2025,7,2025-10-19T16:05:00,NYG,DEN,53,55,CBS,-14.1,67.1,F,,,,Scrambled,,,,12,16,16,22,0,0,0,0,55,0,True,False,True,True,True,True,True,False,,Final,13,2025-10-21T22:55:19,,,53,58,Few Clouds,58,6,552,-716,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T16:05:00,23,10,19164,23,10,-182,-182,19164,Final,2025-10-19T19:39:54,775,774,False,1,-187,-179,,,2025-10-19T20:05:00,75788,True,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202510729,1,2025,7,2025-10-19T16:05:00,IND,LAC,63,40,CBS,-4.1,80.4,F,,,,Scrambled,,,,16,28,25,0,0,8,0,23,12,0,True,False,True,True,True,True,True,False,,Final,54,2025-10-21T22:55:19,,,63,65,Scattered Clouds,65,1,199,-234,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T16:05:00,14,29,19165,14,29,-177,-186,19165,Final,2025-10-19T19:15:04,772,771,False,32,-181,-187,,,2025-10-19T20:05:00,71124,True,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
