PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ShortName,HeightFeet,HeightInches,TeamID,GlobalTeamID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
23872,,,Sam,Schlueter,OL,Inactive,"6'6""",309,1997-08-11T00:00:00,Minnesota,1.0,OL,False,OFF,Sam Schlueter,28.0,S.Schlueter,6,6,,0,,,,,
23874,,,Manny,Jones,DE,Inactive,"6'4""",290,1999-06-06T00:00:00,Colorado State,1.0,DL,False,DEF,Manny Jones,26.0,M.Jones,6,4,,0,8297988.0,http://cdn.usatsimg.com/api/download/?imageID=19935194,http://cdn.usatsimg.com/api/download/?imageID=19935195,2023-02-06T19:34:30,2023-02-06T19:34:35
23876,,,Chris,Pierce,TE,Inactive,"6'3""",230,1998-11-02T00:00:00,Vanderbilt,1.0,TE,False,OFF,Chris Pierce,27.0,C.Pierce,6,3,,0,,,,,
23878,,,Grayson,Gunter,TE,Inactive,"6'5""",247,1997-11-13T00:00:00,Southern Mississippi,0.0,TE,False,OFF,Grayson Gunter,28.0,G.Gunter,6,5,,0,,,,,
23880,DAL,43.0,Malik,Davis,RB,Active,"5'11""",202,1998-11-26T00:00:00,Florida,4.0,RB,True,OFF,Malik Davis,27.0,M.Davis,5,11,9.0,9,8298256.0,http://cdn.imagn.com/api/download/?imageID=19538902,http://cdn.imagn.com/api/download/?imageID=19538901,2022-12-01T15:10:57,2022-12-01T15:10:54
23881,,,Jontre,Kirklin,WR,Inactive,"6'0""",184,1998-10-09T00:00:00,LSU,1.0,WR,False,OFF,Jontre Kirklin,27.0,J.Kirklin,6,0,,0,8343362.0,,,,
23882,,,Shabari,Davis,DB,Inactive,"6'1""",186,1997-01-19T00:00:00,Southeast Missouri State,0.0,DB,False,DEF,Shabari Davis,29.0,S.Davis,6,1,,0,,,,,
23883,,,Lujuan,Winningham,WR,Inactive,"6'3""",195,1999-01-04T00:00:00,Central Arkansas,0.0,WR,False,OFF,Lujuan Winningham,27.0,L.Winningham,6,3,,0,,,,,
23884,,,Quandre,Mosely,DB,Inactive,"6'2""",185,1999-05-18T00:00:00,Kentucky,1.0,DB,False,DEF,Quandre Mosely,26.0,Q.Mosely,6,2,,0,8344397.0,,,,
23885,,,Benjie,Franklin,DB,Inactive,"6'0""",172,1996-10-22T00:00:00,Tarleton State,1.0,DB,False,DEF,Benjie Franklin,29.0,B.Franklin,6,0,,0,,,,,
23886,,,Jean,Delance,OT,Inactive,"6'4""",303,1998-01-14T00:00:00,Florida,1.0,OL,False,OFF,Jean Delance,28.0,J.Delance,6,4,,0,,,,,
23887,,,Ayo,Oyelola,S,Inactive,"5'11""",213,1998-10-19T00:00:00,Nottingham (England),1.0,DB,False,DEF,Ayo Oyelola,27.0,A.Oyelola,5,11,,0,8299859.0,,,,
23888,DAL,96.0,Adedayo,Odeleye,DE,Active,"6'5""",271,1997-10-17T00:00:00,Loughborough (England),1.0,DL,True,DEF,Adedayo Odeleye,28.0,A.Odeleye,6,5,9.0,9,8373326.0,http://cdn.imagn.com/api/download/?imageID=24410219,http://cdn.imagn.com/api/download/?imageID=24410220,2024-10-05T09:50:18,2024-10-05T09:50:20
23889,,,Thomas,Odukoya,TE,Inactive,"6'6""",253,1997-05-05T00:00:00,Eastern Michigan,3.0,TE,False,OFF,Thomas Odukoya,28.0,T.Odukoya,6,6,,0,8379771.0,http://cdn.imagn.com/api/download/?imageID=24139591,http://cdn.imagn.com/api/download/?imageID=24139592,2024-09-02T16:21:56,2024-09-02T16:22:05
23890,,,Shemar,Bridges,WR,Inactive,"6'4""",208,1997-12-26T00:00:00,Fort Valley State,1.0,WR,False,OFF,Shemar Bridges,28.0,S.Bridges,6,4,,0,,,,,
23894,,,Rayshad,Nichols,DT,Inactive,"6'2""",328,1999-07-09T00:00:00,Stephen F. Austin,1.0,DL,False,DEF,Rayshad Nichols,26.0,R.Nichols,6,2,,0,8299096.0,,,,
23896,NYJ,57.0,Kingsley,Jonathan,DL,Active,"6'4""",260,1998-04-28T00:00:00,Syracuse,4.0,DL,True,DEF,Kingsley Jonathan,27.0,K.Jonathan,6,4,24.0,24,8373065.0,,,,
23900,,,Jon,Alexander,CB,Inactive,"6'2""",217,1999-09-27T00:00:00,Charlotte,0.0,DB,False,DEF,Jon Alexander,26.0,J.Alexander,6,2,,0,,,,,
23903,,,Micah,Dew-Treadway,DL,Inactive,"6'4""",308,1997-01-19T00:00:00,Minnesota,0.0,DL,False,DEF,Micah Dew-Treadway,29.0,M.Dew-Treadway,6,4,,0,,,,,
23909,,,Kwamie,Lassiter II,WR,Inactive,"5'11""",185,1998-01-21T00:00:00,Kansas,1.0,WR,False,OFF,Kwamie Lassiter II,28.0,K.Lassiter II,5,11,,0,8299328.0,,,,
23910,SEA,,D'Anthony,Bell,S,Active,"6'1""",211,1996-10-17T00:00:00,West Florida,5.0,DB,True,DEF,D'Anthony Bell,29.0,D.Bell,6,1,30.0,30,8379617.0,http://cdn.imagn.com/api/download/?imageID=24133140,http://cdn.imagn.com/api/download/?imageID=24133139,2024-09-01T09:55:03,2024-09-01T09:54:59
23912,,,Shaun,Jolly,CB,Inactive,"5'9""",186,1998-10-17T00:00:00,Appalachian State,4.0,DB,False,DEF,Shaun Jolly,27.0,S.Jolly,5,9,,0,8305629.0,http://cdn.imagn.com/api/download/?imageID=21367068,http://cdn.imagn.com/api/download/?imageID=21367067,2023-09-08T01:15:43,2023-09-08T01:15:40
23914,,,Roderick,Perry II,DT,Inactive,"6'1""",304,1997-12-03T00:00:00,Illinois,3.0,DL,False,DEF,Roderick Perry II,28.0,R.Perry II,6,1,,0,8299254.0,,,,
23915,,,Ben,Petrula,OT,Inactive,"6'5""",316,1999-05-04T00:00:00,Boston College,0.0,OL,False,OFF,Ben Petrula,26.0,B.Petrula,6,5,,0,,,,,
23917,,,Kaden,Davis,WR,Inactive,"6'1""",193,1998-09-25T00:00:00,Northwest Missouri State,1.0,WR,False,OFF,Kaden Davis,27.0,K.Davis,6,1,,0,8350559.0,,,,
23918,NE,61.0,Sebastian,Gutierrez,OT,Active,"6'5""",308,1998-07-06T00:00:00,Minot State,1.0,OL,True,OFF,Sebastian Gutierrez,27.0,S.Gutierrez,6,5,21.0,21,8374732.0,,,,
23919,DET,62.0,Michael,Niese,OL,Active,"6'5""",300,1998-01-13T00:00:00,Temple,4.0,OL,True,OFF,Michael Niese,28.0,M.Niese,6,5,11.0,11,8314565.0,http://cdn.imagn.com/api/download/?imageID=24137777,http://cdn.imagn.com/api/download/?imageID=24137776,2024-09-02T06:09:58,2024-09-02T06:09:53
23920,,,Nolan,Givan,TE,Inactive,"6'3""",250,,Southeastern Louisiana,0.0,TE,False,OFF,Nolan Givan,,N.Givan,6,3,,0,,,,,
23921,,,Kevin,Jarvis,OL,Inactive,"6'6""",325,1998-12-22T00:00:00,Michigan State,1.0,OL,False,OFF,Kevin Jarvis,27.0,K.Jarvis,6,6,,0,8313950.0,,,,
23923,,,Wesley,French,C,Inactive,"6'4""",307,1996-11-30T00:00:00,Western Michigan,5.0,OL,False,OFF,Wesley French,29.0,W.French,6,4,,0,8299759.0,,,,
23926,KC,,Mike,Caliendo,G,Active,"6'4""",301,1997-10-21T00:00:00,Western Michigan,4.0,OL,True,OFF,Mike Caliendo,28.0,M.Caliendo,6,4,16.0,16,8298762.0,http://cdn.imagn.com/api/download/?imageID=26993546,http://cdn.imagn.com/api/download/?imageID=26993547,2025-09-03T18:06:40,2025-09-03T18:06:45
23927,,,Nasir,Greer,DB,Inactive,"6'1""",209,1999-09-16T00:00:00,Wake Forest,0.0,DB,False,DEF,Nasir Greer,26.0,N.Greer,6,1,,0,,,,,
23930,,,Bryce,Cosby,CB,Inactive,"5'10""",188,1999-03-22T00:00:00,Ball State,1.0,DB,False,DEF,Bryce Cosby,27.0,B.Cosby,5,10,,0,,,,,
23931,,,Justin,Hall,WR,Inactive,"5'8""",189,1999-01-29T00:00:00,Ball State,1.0,WR,False,OFF,Justin Hall,27.0,J.Hall,5,8,,0,8344375.0,,,,
23932,,,Luke,Masterson,LB,Inactive,"6'1""",220,1998-01-07T00:00:00,Wake Forest,4.0,LB,False,DEF,Luke Masterson,28.0,L.Masterson,6,1,,0,8299011.0,http://cdn.imagn.com/api/download/?imageID=24139049,http://cdn.imagn.com/api/download/?imageID=24139050,2024-09-02T14:17:08,2024-09-02T14:17:17
23933,,,Bamidele,Olaseni,OT,Inactive,"6'7""",339,1996-01-12T00:00:00,Utah,0.0,OL,False,OFF,Bamidele Olaseni,30.0,B.Olaseni,6,7,,0,,,,,
23934,LV,20.0,Isaiah,Pola-Mao,S,Active,"6'3""",204,1999-06-30T00:00:00,USC,7.0,DB,True,DEF,Isaiah Pola-Mao,26.0,I.Pola-Mao,6,3,25.0,25,8299026.0,http://cdn.imagn.com/api/download/?imageID=26995065,http://cdn.imagn.com/api/download/?imageID=26995066,2025-09-03T21:18:38,2025-09-03T21:18:45
23936,,,Jamal,Pettigrew,TE,Inactive,"6'7""",247,1998-04-22T00:00:00,McNeese State,0.0,TE,False,OFF,Jamal Pettigrew,27.0,J.Pettigrew,6,7,,0,,,,,
23937,,,Jack,Snyder,G,Inactive,"6'5""",310,1997-05-25T00:00:00,San Jose State,1.0,OL,False,OFF,Jack Snyder,28.0,J.Snyder,6,5,,0,,,,,
23939,NE,41.0,Brenden,Schooler,S,Active,"6'2""",210,1997-05-30T00:00:00,Texas,7.0,DB,True,DEF,Brenden Schooler,28.0,B.Schooler,6,2,21.0,21,8299450.0,http://cdn.imagn.com/api/download/?imageID=27006574,http://cdn.imagn.com/api/download/?imageID=27006578,2025-09-05T14:04:13,2025-09-05T14:04:20
23940,,,Jake,Julien,P,Inactive,"6'2""",217,1998-11-10T00:00:00,Eastern Michigan,1.0,P,False,ST,Jake Julien,27.0,J.Julien,6,2,,0,8358483.0,,,,
23941,,,Keshunn,Abram,WR,Inactive,"6'2""",193,1999-02-03T00:00:00,Kent State,0.0,WR,False,OFF,Keshunn Abram,27.0,K.Abram,6,2,,0,,,,,
23942,,,DQ,Thomas,LB,Inactive,"6'2""",216,1998-12-04T00:00:00,Middle Tennessee State,0.0,LB,False,DEF,DQ Thomas,27.0,D.Thomas,6,2,,0,,,,,
23945,,,Brandon,Lewis,WR,Inactive,"5'9""",175,,Air Force,0.0,WR,False,OFF,Brandon Lewis,,B.Lewis,5,9,,0,,,,,
23946,,,Roger,Carter Jr.,TE,Inactive,"6'2""",250,1999-03-31T00:00:00,Georgia State,1.0,TE,False,OFF,Roger Carter Jr.,27.0,R.Carter Jr.,6,2,,0,8297838.0,,,,
23947,,,TJ,Carter,CB,Inactive,"5'11""",193,1999-04-03T00:00:00,TCU,1.0,DB,False,DEF,TJ Carter,26.0,T.Carter,5,11,,0,8297836.0,,,,
23948,ATL,91.0,Elijah,Garcia,DL,Active,"6'5""",302,1998-03-11T00:00:00,Rice,4.0,DL,True,DEF,Elijah Garcia,28.0,E.Garcia,6,5,2.0,2,8375898.0,,,,
23950,,,Duron,Lowe,CB,Inactive,"5'10""",190,1997-11-29T00:00:00,Liberty,1.0,DB,False,DEF,Duron Lowe,28.0,D.Lowe,5,10,,0,,,,,
23951,,,Jairon,McVea,S,Inactive,"5'9""",185,,Baylor,0.0,DB,False,DEF,Jairon McVea,,J.McVea,5,9,,0,,,,,
23953,,,Brayden,Thomas,OLB,Inactive,"6'3""",260,1998-03-20T00:00:00,North Dakota State,1.0,LB,False,DEF,Brayden Thomas,28.0,B.Thomas,6,3,,0,8297878.0,,,,
23954,LAR,96.0,Keir,Thomas,OLB,Active,"6'2""",260,1998-01-25T00:00:00,Florida State,5.0,LB,True,DEF,Keir Thomas,28.0,K.Thomas,6,2,32.0,32,8297879.0,http://cdn.imagn.com/api/download/?imageID=26998569,http://cdn.imagn.com/api/download/?imageID=26998571,2025-09-04T12:29:22,2025-09-04T12:29:25
23955,TB,,Benton,Whitley,OLB,Active,"6'4""",255,1999-02-12T00:00:00,Holy Cross,5.0,LB,True,DEF,Benton Whitley,27.0,B.Whitley,6,4,33.0,33,8379664.0,,,,
23956,,,Caesar,Dancy-Williams,CB,Inactive,"6'0""",188,,Wisconsin,0.0,DB,False,DEF,Caesar Dancy-Williams,,C.Dancy-Williams,6,0,,0,,,,,
23957,,,Damarcus,Mitchell,DL,Inactive,"6'3""",262,1998-12-13T00:00:00,Purdue,3.0,DL,False,DEF,Damarcus Mitchell,27.0,D.Mitchell,6,3,,0,8299432.0,http://cdn.usatsimg.com/api/download/?imageID=19225469,http://cdn.usatsimg.com/api/download/?imageID=19225468,2022-10-13T14:38:36,2022-10-13T14:38:16
23958,,,Kody,Russey,OL,Inactive,"6'2""",295,1998-05-14T00:00:00,Houston,3.0,OL,False,OFF,Kody Russey,27.0,K.Russey,6,2,,0,8299448.0,http://cdn.usatsimg.com/api/download/?imageID=19545092,http://cdn.usatsimg.com/api/download/?imageID=19545090,2022-12-02T14:49:54,2022-12-02T14:49:50
23960,TEN,,Tony,Adams,S,Active,"5'11""",203,1999-01-24T00:00:00,Illinois,5.0,DB,True,DEF,Tony Adams,27.0,T.Adams,5,11,34.0,34,8379547.0,http://cdn.imagn.com/api/download/?imageID=26984906,http://cdn.imagn.com/api/download/?imageID=26984908,2025-09-02T18:02:23,2025-09-02T18:02:26
23961,,,C.J.,Brewer,DL,Inactive,"6'2""",290,1997-11-22T00:00:00,Coastal Carolina,3.0,DL,False,DEF,C.J. Brewer,28.0,C.Brewer,6,2,,0,8313761.0,,,,
23962,NYJ,19.0,Irvin,Charles,WR,Active,"6'4""",219,1997-04-13T00:00:00,Indiana (PA),5.0,WR,True,OFF,Irvin Charles,28.0,I.Charles,6,4,24.0,24,8299538.0,http://cdn.imagn.com/api/download/?imageID=26984962,http://cdn.imagn.com/api/download/?imageID=26984963,2025-09-02T18:21:56,2025-09-02T18:22:02
23966,,,Lance,McCutcheon,WR,Inactive,"6'3""",202,1999-02-28T00:00:00,Montana State,3.0,WR,False,OFF,Lance McCutcheon,27.0,L.McCutcheon,6,3,,0,8346798.0,http://cdn.imagn.com/api/download/?imageID=19221569,http://cdn.imagn.com/api/download/?imageID=19221568,2022-10-12T21:07:09,2022-10-12T21:07:05
23970,,,Joshua,Onujiogu,LB,Inactive,"6'2""",252,1998-03-03T00:00:00,Framingham State,3.0,LB,False,DEF,Joshua Onujiogu,28.0,J.Onujiogu,6,2,,0,8297945.0,,,,
23972,,,Ali,Fayad,LB,Inactive,"6'2""",250,1999-05-12T00:00:00,Western Michigan,0.0,LB,False,DEF,Ali Fayad,26.0,A.Fayad,6,2,,0,,,,,
23973,,,Cade,Brewer,TE,Inactive,"6'4""",238,1998-10-08T00:00:00,Texas,0.0,TE,False,OFF,Cade Brewer,27.0,C.Brewer,6,4,,0,,,,,
23975,,,Josh,Valentine-Turner,CB,Inactive,"6'0""",188,1998-10-28T00:00:00,Florida International,0.0,DB,False,DEF,Josh Valentine-Turner,27.0,J.Valentine-Turner,6,0,,0,,,,,
23977,,,David,Vereen,CB,Inactive,"5'9""",186,1997-09-10T00:00:00,Newberry,1.0,DB,False,DEF,David Vereen,28.0,D.Vereen,5,9,,0,,,,,
23978,,,Raleigh,Webb,WR,Inactive,"6'2""",204,1997-12-28T00:00:00,The Citadel,3.0,WR,False,OFF,Raleigh Webb,28.0,R.Webb,6,2,,0,8322417.0,http://cdn.usatsimg.com/api/download/?imageID=19545082,http://cdn.usatsimg.com/api/download/?imageID=19545079,2022-12-02T14:49:23,2022-12-02T14:49:19
23980,,,Kehinde,Oginni,DL,Inactive,"6'6""",232,1999-03-03T00:00:00,Ahmadu Bello (Nigeria),1.0,DL,False,DEF,Kehinde Oginni,27.0,K.Oginni,6,6,,0,8343588.0,,,,
23982,,,A.J.,Thomas,S,Inactive,"6'2""",215,1999-09-18T00:00:00,Western Michigan,1.0,DB,False,DEF,A.J. Thomas,26.0,A.Thomas,6,2,,0,8344136.0,,,,
23983,,,Carson,Taylor,DL,Inactive,"6'3""",241,1998-02-13T00:00:00,Northern Arizona,0.0,DL,False,DEF,Carson Taylor,28.0,C.Taylor,6,3,,0,,,,,
23984,,,Calvin,Jackson,WR,Inactive,"5'9""",193,1997-05-07T00:00:00,Washington State,0.0,WR,False,OFF,Calvin Jackson,28.0,C.Jackson,5,9,,0,,,,,
23986,,,Devin,Hafford,DB,Inactive,"5'10""",200,1998-04-10T00:00:00,Tarleton State,0.0,DB,False,DEF,Devin Hafford,27.0,D.Hafford,5,10,,0,,,,,
23987,,,Vi,Jones,ILB,Inactive,"6'2""",230,1998-05-05T00:00:00,North Carolina State,4.0,LB,False,DEF,Vi Jones,27.0,V.Jones,6,2,,0,8358044.0,,,,
23988,,,Chris,Glaser,OL,Inactive,"6'4""",308,1999-10-01T00:00:00,Virginia,3.0,OL,False,OFF,Chris Glaser,26.0,C.Glaser,6,4,,0,8344795.0,,,,
23990,,,Dre,Miller,TE,Inactive,"6'2""",224,1998-04-18T00:00:00,Maine,1.0,TE,False,OFF,Dre Miller,27.0,D.Miller,6,2,,0,,,,,
23991,,,Antonio,Valentino,DT,Inactive,"6'3""",312,1997-08-01T00:00:00,Florida,0.0,DL,False,DEF,Antonio Valentino,28.0,A.Valentino,6,3,,0,,,,,
23992,,,Derek,Kerstetter,OT,Inactive,"6'5""",310,1998-09-30T00:00:00,Texas,0.0,OL,False,OFF,Derek Kerstetter,27.0,D.Kerstetter,6,5,,0,,,,,
23993,,,Tanner,Owen,OT,Inactive,"6'5""",292,1997-09-12T00:00:00,Northwest Missouri State,0.0,OL,False,OFF,Tanner Owen,28.0,T.Owen,6,5,,0,8298648.0,,,,
23994,,,Allan,George,CB,Inactive,"6'1""",195,1999-07-16T00:00:00,Vanderbilt,3.0,DB,False,DEF,Allan George,26.0,A.George,6,1,,0,8358356.0,,,,
23995,,,Delonte,Hood,CB,Inactive,"6'0""",185,2000-10-17T00:00:00,Peru State College (Ne),1.0,DB,False,DEF,Delonte Hood,25.0,D.Hood,6,0,,0,8343321.0,,,,
23996,CIN,19.0,Kendric,Pryor,WR,Active,"5'11""",189,1998-01-06T00:00:00,Wisconsin,3.0,WR,True,OFF,Kendric Pryor,28.0,K.Pryor,5,11,7.0,7,8315528.0,http://cdn.imagn.com/api/download/?imageID=19221334,http://cdn.imagn.com/api/download/?imageID=19221333,2022-10-12T20:05:26,2022-10-12T20:05:21
23997,,,Jack,Sorenson,WR,Inactive,"6'0""",192,1997-07-26T00:00:00,Miami (OH),0.0,WR,False,OFF,Jack Sorenson,28.0,J.Sorenson,6,0,,0,,,,,
23998,,,Ethan,Fernea,WR,Inactive,"6'0""",195,1998-03-02T00:00:00,UCLA,1.0,WR,False,OFF,Ethan Fernea,28.0,E.Fernea,6,0,,0,8299754.0,,,,
23999,,,James,Skalski,LB,Inactive,"6'0""",228,1998-02-02T00:00:00,Clemson,0.0,LB,False,DEF,James Skalski,28.0,J.Skalski,6,0,,0,,,,,
24000,,,Tomon,Fox,OLB,Inactive,"6'2""",245,1998-03-16T00:00:00,North Carolina,4.0,LB,False,DEF,Tomon Fox,28.0,T.Fox,6,2,,0,8298349.0,http://cdn.imagn.com/api/download/?imageID=19225693,http://cdn.imagn.com/api/download/?imageID=19225692,2022-10-13T15:13:22,2022-10-13T15:13:17
24001,CLE,,Tre,Avery,CB,Active,"5'11""",185,1997-02-26T00:00:00,Rutgers,5.0,DB,True,DEF,Tre Avery,29.0,T.Avery,5,11,8.0,8,8373803.0,http://cdn.imagn.com/api/download/?imageID=21806068,http://cdn.imagn.com/api/download/?imageID=21838403,2023-11-03T12:16:14,2023-11-07T04:21:31
24003,ARI,,Jack,Gibbens,LB,Active,"6'3""",242,1998-11-24T00:00:00,Minnesota,5.0,LB,True,DEF,Jack Gibbens,27.0,J.Gibbens,6,3,1.0,1,8372967.0,http://cdn.imagn.com/api/download/?imageID=27006328,http://cdn.imagn.com/api/download/?imageID=27006331,2025-09-05T13:38:33,2025-09-05T13:38:38
24004,,,Hayden,Howerton,G,Inactive,"6'3""",300,1999-02-11T00:00:00,Southern Methodist,1.0,OL,False,OFF,Hayden Howerton,27.0,H.Howerton,6,3,,0,,,,,
24005,,,Jalen,McKenzie,OT,Inactive,"6'5""",315,1999-07-10T00:00:00,USC,1.0,OL,False,OFF,Jalen McKenzie,26.0,J.McKenzie,6,5,,0,8358184.0,,,,
24006,NYJ,65.0,Xavier,Newman,OL,Active,"6'2""",297,1999-08-04T00:00:00,Baylor,5.0,OL,True,OFF,Xavier Newman,26.0,X.Newman,6,2,24.0,24,8347003.0,,,,
24007,,,Abu,Daramy-Swaray,DB,Inactive,"5'9""",190,1996-06-10T00:00:00,Colgate,0.0,DB,False,DEF,Abu Daramy-Swaray,29.0,A.Daramy-Swaray,5,9,,0,,,,,
24008,,,Troy,Hairston,FB,Inactive,"5'11""",245,1998-12-08T00:00:00,Central Michigan,4.0,RB,False,OFF,Troy Hairston,27.0,T.Hairston,5,11,,0,8358589.0,http://cdn.imagn.com/api/download/?imageID=21368243,http://cdn.imagn.com/api/download/?imageID=21368242,2023-09-08T07:42:26,2023-09-08T07:42:10
24010,,,Kevin,Kassis,WR,Inactive,"6'0""",197,1997-09-19T00:00:00,Montana State,0.0,WR,False,OFF,Kevin Kassis,28.0,K.Kassis,6,0,,0,,,,,
24011,,,Ryder,Anderson,DL,Inactive,"6'6""",280,1998-10-15T00:00:00,Indiana,3.0,DL,False,DEF,Ryder Anderson,27.0,R.Anderson,6,6,,0,8298322.0,,,,
24014,,,Jared,Scott,TE,Inactive,"6'6""",240,1999-05-10T00:00:00,Idaho State,0.0,TE,False,OFF,Jared Scott,26.0,J.Scott,6,6,,0,,,,,
24016,,,Willie,Johnson,WR,Inactive,"6'0""",178,1996-12-23T00:00:00,Marshall,3.0,WR,False,OFF,Willie Johnson,29.0,W.Johnson,6,0,,0,,,,,
24019,,,Greg,Long,OL,Inactive,"6'3""",304,1997-06-21T00:00:00,Purdue,0.0,OL,False,OFF,Greg Long,28.0,G.Long,6,3,,0,,,,,
24021,,,Tucker,Fisk,TE,Inactive,"6'4""",285,1999-01-19T00:00:00,Stanford,3.0,TE,False,OFF,Tucker Fisk,27.0,T.Fisk,6,4,,0,8343822.0,http://cdn.imagn.com/api/download/?imageID=27102756,http://cdn.imagn.com/api/download/?imageID=27102757,2025-09-17T11:48:15,2025-09-17T11:48:21
24023,,,Carlins,Platel,DB,Inactive,"6'1""",205,1999-08-15T00:00:00,South Carolina,3.0,DB,False,DEF,Carlins Platel,26.0,C.Platel,6,1,,0,8299177.0,,,,
24024,,,Nick,Sciba,K,Inactive,"5'9""",191,1999-10-02T00:00:00,Wake Forest,0.0,K,False,ST,Nick Sciba,26.0,N.Sciba,5,9,,0,8299182.0,,,,
24025,,,Ryan,McDaniel,WR,Inactive,"6'2""",215,,North Carolina Central,0.0,WR,False,OFF,Ryan McDaniel,,R.McDaniel,6,2,,0,,,,,
24028,,,Kameron,Brown,WR,Inactive,"6'3""",210,1996-09-11T00:00:00,Coastal Carolina,0.0,WR,False,OFF,Kameron Brown,29.0,K.Brown,6,3,,0,,,,,
24030,,,JJ,Howland,TE,Inactive,"6'6""",255,1997-10-15T00:00:00,Yale,0.0,TE,False,OFF,JJ Howland,28.0,J.Howland,6,6,,0,,,,,
24031,,,Mike,Greene,DL,Inactive,"6'3""",293,1999-05-03T00:00:00,James Madison,3.0,DL,False,DEF,Mike Greene,26.0,M.Greene,6,3,,0,8298551.0,http://cdn.imagn.com/api/download/?imageID=24346537,http://cdn.imagn.com/api/download/?imageID=24346538,2024-09-28T13:04:25,2024-09-28T13:04:27
24032,,,Tae,Daley,S,Inactive,"5'11""",201,1998-10-08T00:00:00,Virginia Tech,0.0,DB,False,DEF,Tae Daley,27.0,T.Daley,5,11,,0,8297971.0,,,,
24033,,,Jarrett,Guarantano,QB,Inactive,"6'4""",220,1997-11-14T00:00:00,Washington State,1.0,QB,False,OFF,Jarrett Guarantano,28.0,J.Guarantano,6,4,,0,8309470.0,,,,
24034,HOU,20.0,Ja'Marcus,Ingram,CB,Active,"6'2""",190,1997-09-02T00:00:00,Buffalo,4.0,DB,True,DEF,Ja'Marcus Ingram,28.0,J.Ingram,6,2,13.0,13,8376038.0,http://cdn.imagn.com/api/download/?imageID=26977009,http://cdn.imagn.com/api/download/?imageID=26977015,2025-09-01T15:05:07,2025-09-01T15:05:28
24035,,,William,Kwenkeu,LB,Inactive,"6'1""",235,1998-01-08T00:00:00,Temple,4.0,LB,False,DEF,William Kwenkeu,28.0,W.Kwenkeu,6,1,,0,8345495.0,,,,
24037,,,Vitaliy,Gurman,G,Inactive,"6'3""",305,1998-08-04T00:00:00,Toledo,1.0,OL,False,OFF,Vitaliy Gurman,27.0,V.Gurman,6,3,,0,,,,,
24039,,,Elijah,Jones,CB,Inactive,"6'2""",194,,Oregon State,0.0,DB,False,DEF,Elijah Jones,,E.Jones,6,2,,0,,,,,
24040,,,Liam,Ryan,OT,Inactive,"6'5""",305,1997-10-29T00:00:00,Washington State,1.0,OL,False,OFF,Liam Ryan,28.0,L.Ryan,6,5,,0,,,,,
24042,,,Daniel,Joseph,DE,Inactive,"6'2""",261,1997-03-12T00:00:00,North Carolina State,0.0,DL,False,DEF,Daniel Joseph,29.0,D.Joseph,6,2,,0,,,,,
24043,,,Jack,Coco,LS,Inactive,"6'2""",248,1998-10-09T00:00:00,Georgia Tech,3.0,LS,False,ST,Jack Coco,27.0,J.Coco,6,2,,0,8297668.0,http://cdn.usatsimg.com/api/download/?imageID=19221165,http://cdn.usatsimg.com/api/download/?imageID=19221164,2022-10-12T19:14:52,2022-10-12T19:14:49
24044,,,Josh,Black,DT,Inactive,"6'3""",290,1997-12-25T00:00:00,Syracuse,0.0,DL,False,DEF,Josh Black,28.0,J.Black,6,3,,0,,,,,
24046,,,Trenton,Thompson,S,Inactive,"6'1""",196,1997-12-18T00:00:00,San Diego State,3.0,DB,False,DEF,Trenton Thompson,28.0,T.Thompson,6,1,,0,8314158.0,http://cdn.usatsimg.com/api/download/?imageID=22057343,http://cdn.usatsimg.com/api/download/?imageID=22058052,2023-12-07T19:29:53,2023-12-07T21:24:07
24047,,,Diego,Fagot,LB,Inactive,"6'3""",238,1997-12-30T00:00:00,Navy,1.0,LB,False,DEF,Diego Fagot,28.0,D.Fagot,6,3,,0,,,,,
24055,,,Drew,Jordan,DE,Inactive,"6'3""",255,1998-11-11T00:00:00,Michigan State,0.0,DL,False,DEF,Drew Jordan,27.0,D.Jordan,6,3,,0,,,,,
24056,,,Khalique,Washington,OT,Inactive,"6'5""",339,1998-11-12T00:00:00,Southern Mississippi,0.0,OL,False,OFF,Khalique Washington,27.0,K.Washington,6,5,,0,,,,,
24057,,,Caeveon,Patton,DT,Inactive,"6'1""",291,1999-03-02T00:00:00,Texas State,1.0,DL,False,DEF,Caeveon Patton,27.0,C.Patton,6,1,,0,,,,,
24063,NE,,Jeremiah,Pharms Jr.,DT,Active,"6'2""",300,1996-10-16T00:00:00,Friends,4.0,DL,True,DEF,Jeremiah Pharms Jr.,29.0,J.Pharms Jr.,6,2,21.0,21,8299441.0,http://cdn.imagn.com/api/download/?imageID=27006544,http://cdn.imagn.com/api/download/?imageID=27006545,2025-09-05T14:01:07,2025-09-05T14:01:13
24064,,,Drew,Plitt,QB,Inactive,"6'2""",206,1998-01-09T00:00:00,Ball State,1.0,QB,False,OFF,Drew Plitt,28.0,D.Plitt,6,2,,0,,,,,
